# Residuals     
# Time          	p               	sigmaxx         	sigmaxy         	sigmayy         	sigmazz         
12.855          	7.30551167e-02	1.10976515e-04	9.93240646e-05	1.74701412e-04	0.00000000e+00
12.86           	1.44479267e-01	1.10479284e-04	9.85414993e-05	1.47792798e-04	0.00000000e+00
12.865          	3.55589318e-01	1.10011051e-04	9.77869020e-05	1.42014506e-04	0.00000000e+00
12.87           	2.20881485e-01	1.09522855e-04	9.70138921e-05	2.49715340e-04	0.00000000e+00
12.875          	2.13605658e-01	1.09070801e-04	9.62742996e-05	1.47907779e-04	0.00000000e+00
12.88           	1.12610874e-01	1.08574332e-04	9.54958169e-05	1.46403487e-04	0.00000000e+00
12.885          	1.72341429e-01	1.08104713e-04	9.47412566e-05	1.20955577e-04	0.00000000e+00
12.89           	3.14778781e-01	1.07616990e-04	9.39725722e-05	1.38959432e-04	0.00000000e+00
12.895          	1.05100779e-01	1.07136677e-04	9.32108378e-05	1.89029094e-04	0.00000000e+00
12.9            	1.78249310e-01	1.06682811e-04	9.24739157e-05	1.32397714e-04	0.00000000e+00
12.905          	1.17427654e-01	1.06186109e-04	9.16993560e-05	2.45991238e-04	0.00000000e+00
12.91           	2.63295176e-01	1.05715760e-04	9.09476162e-05	1.79424102e-04	0.00000000e+00
12.915          	2.38285558e-01	1.05254850e-04	9.02058099e-05	1.76788829e-04	0.00000000e+00
12.92           	8.77776746e-02	1.04772269e-04	8.94438462e-05	1.42897451e-04	0.00000000e+00
12.925          	8.12885798e-02	1.04280293e-04	8.86761937e-05	1.92742506e-04	0.00000000e+00
12.93           	1.13386617e-01	1.03807823e-04	8.79262073e-05	1.36343171e-04	0.00000000e+00
12.935          	1.83712305e-01	1.03345733e-04	8.71862035e-05	1.94169749e-04	0.00000000e+00
12.94           	2.09721359e-01	1.02863742e-04	8.64290469e-05	1.86087114e-04	0.00000000e+00
12.945          	2.15873049e-01	1.02380649e-04	8.56712705e-05	3.10914342e-04	0.00000000e+00
12.95           	1.85358163e-01	1.01904453e-04	8.49194098e-05	1.67647285e-04	0.00000000e+00
12.955          	1.30030788e-01	1.01411673e-04	8.41565597e-05	1.92714931e-04	0.00000000e+00
12.96           	2.36986702e-01	1.00942473e-04	8.34140796e-05	1.28964983e-04	0.00000000e+00
12.965          	2.75823392e-01	1.00457485e-04	8.26568460e-05	2.07994397e-04	0.00000000e+00
12.97           	4.70827072e-01	9.99744473e-05	8.19036726e-05	1.51038764e-04	0.00000000e+00
12.975          	4.07669202e-01	9.95073390e-05	8.11634648e-05	1.42278123e-04	0.00000000e+00
12.98           	1.37654568e-01	9.90240732e-05	8.04106473e-05	1.25138840e-04	0.00000000e+00
12.985          	3.28698845e-01	9.85567705e-05	7.96713195e-05	2.50464563e-04	0.00000000e+00
12.99           	2.39906636e-01	9.80954562e-05	7.89386281e-05	9.07361401e-05	0.00000000e+00
12.995          	3.13009681e-01	9.75983150e-05	7.81771613e-05	1.12846955e-04	0.00000000e+00
13              	3.38332071e-01	9.71360589e-05	7.74455085e-05	1.66965641e-04	0.00000000e+00
13.005          	2.65934005e-01	9.66516742e-05	7.66966399e-05	1.88737400e-04	0.00000000e+00
13.01           	2.78919127e-01	9.61739793e-05	7.59513004e-05	2.35004561e-04	0.00000000e+00
13.015          	8.72960804e-02	9.57061003e-05	7.52170601e-05	1.63817205e-04	0.00000000e+00
13.02           	1.97353099e-01	9.52221992e-05	7.44688065e-05	1.49981210e-04	0.00000000e+00
13.025          	1.07649867e-01	9.47551027e-05	7.37359080e-05	1.02378262e-04	0.00000000e+00
13.03           	1.17261216e-01	9.42571909e-05	7.29792941e-05	1.16191135e-04	0.00000000e+00
13.035          	2.11492055e-01	9.37818217e-05	7.22413742e-05	1.84285285e-04	0.00000000e+00
13.04           	1.68693320e-01	9.33203303e-05	7.15145874e-05	1.62930976e-04	0.00000000e+00
13.045          	1.99047990e-01	9.28483671e-05	7.07804029e-05	1.06544825e-04	0.00000000e+00
13.05           	6.84375823e-02	9.23701504e-05	7.00428714e-05	9.51036957e-05	0.00000000e+00
13.055          	1.16273133e-01	9.18835285e-05	6.92978408e-05	2.70199092e-04	0.00000000e+00
13.06           	1.32895918e-01	9.14042629e-05	6.85609858e-05	1.88520998e-04	0.00000000e+00
13.065          	2.00861250e-01	9.09231700e-05	6.78227286e-05	1.00705566e-04	0.00000000e+00
13.07           	1.81994295e-01	9.04451566e-05	6.70876233e-05	1.18608426e-04	0.00000000e+00
13.075          	2.67360476e-01	8.99682194e-05	6.63541021e-05	1.79468432e-04	0.00000000e+00
13.08           	9.27023038e-02	8.94835347e-05	6.56153511e-05	1.00095548e-04	0.00000000e+00
13.085          	3.21579219e-02	8.90019248e-05	6.48805464e-05	1.64420022e-04	0.00000000e+00
13.09           	1.82962621e-01	8.85241386e-05	6.41489323e-05	1.53101241e-04	0.00000000e+00
13.095          	1.21124827e-01	8.80697689e-05	6.34351139e-05	1.05471626e-04	0.00000000e+00
13.1            	2.42738631e-01	8.75923480e-05	6.27038797e-05	1.48719871e-04	0.00000000e+00
13.105          	1.66674679e-01	8.71142128e-05	6.19752803e-05	1.42083013e-04	0.00000000e+00
13.11           	1.15363817e-01	8.66379247e-05	6.12479372e-05	1.41813636e-04	0.00000000e+00
13.115          	1.98473166e-01	8.61649545e-05	6.05227982e-05	2.18909790e-04	0.00000000e+00
13.12           	3.08066262e-01	8.56905562e-05	5.97977513e-05	9.96181709e-05	0.00000000e+00
13.125          	1.38513687e-01	8.52234797e-05	5.90789538e-05	1.53605352e-04	0.00000000e+00
13.13           	1.17068699e-01	8.47409723e-05	5.83503876e-05	2.49662686e-04	0.00000000e+00
13.135          	4.71557149e-01	8.42528843e-05	5.76179897e-05	1.47841833e-04	0.00000000e+00
13.14           	1.73101247e-01	8.37849033e-05	5.69010375e-05	1.44938855e-04	0.00000000e+00
13.145          	1.31749940e-01	8.33228355e-05	5.61882359e-05	2.05246651e-04	0.00000000e+00
13.15           	4.04153257e-01	8.28445677e-05	5.54642391e-05	1.22028032e-04	0.00000000e+00
13.155          	1.55979954e-01	8.23569068e-05	5.47364837e-05	1.52637915e-04	0.00000000e+00
13.16           	1.60836982e-01	8.19016511e-05	5.40304209e-05	1.74290090e-04	0.00000000e+00
13.165          	1.12982760e-01	8.14342648e-05	5.33171641e-05	2.76377517e-04	0.00000000e+00
13.17           	3.53437795e-01	8.09532348e-05	5.25960779e-05	2.00564741e-04	0.00000000e+00
13.175          	3.66433222e-01	8.04648806e-05	5.18709636e-05	2.67262918e-04	0.00000000e+00
13.18           	2.54200389e-01	7.99991804e-05	5.11604473e-05	1.68023619e-04	0.00000000e+00
13.185          	1.06778675e-01	7.95170818e-05	5.04415979e-05	1.90467765e-04	0.00000000e+00
13.19           	1.55263839e-01	7.90441563e-05	4.97285495e-05	2.44160527e-04	0.00000000e+00
13.195          	1.75169870e-01	7.85720267e-05	4.90170720e-05	1.94239936e-04	0.00000000e+00
13.2            	4.58036500e-01	7.81079352e-05	4.83124801e-05	2.26863491e-04	0.00000000e+00
13.205          	7.98111183e-02	7.76483028e-05	4.76104893e-05	2.13949040e-04	0.00000000e+00
13.21           	1.70305336e-01	7.71734240e-05	4.68989082e-05	2.53253348e-04	0.00000000e+00
13.215          	1.21131786e-01	7.66898029e-05	4.61842749e-05	1.59270679e-04	0.00000000e+00
13.22           	1.03555521e-01	7.62173711e-05	4.54765439e-05	3.24518988e-04	0.00000000e+00
13.225          	3.58902545e-01	7.57561439e-05	4.47770237e-05	3.25698607e-04	0.00000000e+00
13.23           	1.75016438e-01	7.52795162e-05	4.40685439e-05	2.49864000e-04	0.00000000e+00
13.235          	1.05444031e-01	7.48171798e-05	4.33699627e-05	2.91608627e-04	0.00000000e+00
13.24           	3.03652333e-01	7.43501887e-05	4.26692645e-05	2.85832148e-04	0.00000000e+00
13.245          	1.48571873e-01	7.38812081e-05	4.19675455e-05	2.56259576e-04	0.00000000e+00
13.25           	1.36351406e-01	7.34195593e-05	4.12721019e-05	3.60397015e-04	0.00000000e+00
13.255          	1.42952264e-01	7.29446735e-05	4.05698149e-05	2.66517968e-04	0.00000000e+00
13.26           	3.37330980e-01	7.24651777e-05	3.98652111e-05	2.79212096e-04	0.00000000e+00
13.265          	1.45469140e-01	7.20022206e-05	3.91706466e-05	2.00215467e-04	0.00000000e+00
13.27           	8.04935856e-02	7.15390359e-05	3.84771899e-05	2.22159925e-04	0.00000000e+00
13.275          	1.92664404e-01	7.10817273e-05	3.77874710e-05	2.75566297e-04	0.00000000e+00
13.28           	1.19609742e-01	7.06097012e-05	3.70910560e-05	3.56710576e-04	0.00000000e+00
13.285          	2.39409737e-01	7.01326004e-05	3.63924662e-05	3.20043338e-04	0.00000000e+00
13.29           	8.91081850e-02	6.96718313e-05	3.57039236e-05	2.32749099e-04	0.00000000e+00
13.295          	1.32783820e-01	6.92057551e-05	3.50137416e-05	2.59575815e-04	0.00000000e+00
13.3            	3.55506052e-01	6.87402558e-05	3.43244523e-05	2.14501256e-04	0.00000000e+00
13.305          	1.70279152e-01	6.82772443e-05	3.36368586e-05	2.71230966e-04	0.00000000e+00
13.31           	1.57175145e-01	6.78191983e-05	3.29530062e-05	1.19588084e-04	0.00000000e+00
13.315          	2.93636850e-01	6.73505692e-05	3.22641574e-05	1.56060234e-04	0.00000000e+00
13.32           	1.45011231e-01	6.68753334e-05	3.15740843e-05	1.38736599e-04	0.00000000e+00
13.325          	1.47548992e-01	6.64184900e-05	3.08935222e-05	2.36044128e-04	0.00000000e+00
13.33           	2.38569371e-01	6.59570621e-05	3.02112169e-05	2.11522182e-04	0.00000000e+00
13.335          	5.27793033e-01	6.54852426e-05	2.95258733e-05	1.73002274e-04	0.00000000e+00
13.34           	2.04467160e-01	6.50219687e-05	2.88448999e-05	8.24209809e-05	0.00000000e+00
13.345          	5.03612808e-01	6.45754697e-05	2.81726213e-05	1.08622912e-04	0.00000000e+00
13.35           	7.17644271e-02	6.41095714e-05	2.74930847e-05	1.34793808e-04	0.00000000e+00
13.355          	4.83012256e-01	6.36484633e-05	2.68155887e-05	2.21419205e-04	0.00000000e+00
13.36           	1.15382028e-01	6.31938295e-05	2.61427307e-05	1.46750867e-04	0.00000000e+00
13.365          	2.52581754e-01	6.27355620e-05	2.54690339e-05	1.29094698e-04	0.00000000e+00
13.37           	2.31783067e-01	6.22612685e-05	2.47896014e-05	1.63799809e-04	0.00000000e+00
13.375          	1.07642509e-01	6.17990957e-05	2.41159680e-05	1.45733554e-04	0.00000000e+00
13.38           	1.53189568e-01	6.13393562e-05	2.34445624e-05	1.60112197e-04	0.00000000e+00
13.385          	1.85108470e-01	6.08953791e-05	2.27803970e-05	1.51877624e-04	0.00000000e+00
13.39           	2.64555181e-01	6.04421378e-05	2.21135530e-05	2.33764618e-04	0.00000000e+00
13.395          	9.55249379e-02	5.99786465e-05	2.14436762e-05	2.41120014e-04	0.00000000e+00
13.4            	3.88347509e-01	5.95108800e-05	2.07738645e-05	1.42197166e-04	0.00000000e+00
13.405          	1.48625622e-01	5.90599260e-05	2.01109050e-05	1.33229971e-04	0.00000000e+00
13.41           	1.40266419e-01	5.86034921e-05	1.94469640e-05	1.70405782e-04	0.00000000e+00
13.415          	1.34310567e-01	5.81549823e-05	1.87869402e-05	1.68638634e-04	0.00000000e+00
13.42           	2.68845043e-01	5.77038712e-05	1.81267165e-05	1.56686103e-04	0.00000000e+00
13.425          	5.42322801e-02	5.72433830e-05	1.74644852e-05	1.41355127e-04	0.00000000e+00
13.43           	1.81058033e-01	5.67859888e-05	1.68049623e-05	1.83470839e-04	0.00000000e+00
13.435          	2.06324191e-01	5.63312863e-05	1.61471258e-05	1.93930922e-04	0.00000000e+00
13.44           	1.89268736e-01	5.58708907e-05	1.54885458e-05	1.43721734e-04	0.00000000e+00
13.445          	3.75302235e-01	5.54223623e-05	1.48344976e-05	1.47149407e-04	0.00000000e+00
13.45           	2.79654524e-01	5.49716193e-05	1.41810085e-05	1.83765762e-04	0.00000000e+00
13.455          	1.24315135e-01	5.45208329e-05	1.35288363e-05	3.00249258e-04	0.00000000e+00
13.46           	1.61185611e-01	5.40633885e-05	1.28758707e-05	3.27970973e-04	0.00000000e+00
13.465          	8.56522366e-02	5.36235791e-05	1.22284672e-05	2.01616890e-04	0.00000000e+00
13.47           	1.66957508e-01	5.31643681e-05	1.15775360e-05	1.82583769e-04	0.00000000e+00
13.475          	3.90641177e-01	5.27119248e-05	1.09294163e-05	3.27323938e-04	0.00000000e+00
13.48           	1.94084889e-01	5.22760437e-05	1.02859112e-05	2.97479268e-04	0.00000000e+00
13.485          	1.84921070e-01	5.18318987e-05	9.64180151e-06	2.69778467e-04	0.00000000e+00
13.49           	2.91916204e-01	5.13778934e-05	8.99711893e-06	2.78210266e-04	0.00000000e+00
13.495          	1.27142008e-01	5.09344204e-05	8.35543408e-06	2.61523321e-04	0.00000000e+00
13.5            	1.22006975e-01	5.04783728e-05	7.71268532e-06	1.84218519e-04	0.00000000e+00
13.505          	2.64481825e-01	5.00291804e-05	7.07247948e-06	1.84035479e-04	0.00000000e+00
13.51           	1.76589284e-01	4.95928646e-05	6.43556483e-06	1.65833206e-04	0.00000000e+00
13.515          	9.67603421e-02	4.91448502e-05	5.79807583e-06	1.47696073e-04	0.00000000e+00
13.52           	1.72033454e-01	4.86937948e-05	5.16155807e-06	1.91281559e-04	0.00000000e+00
13.525          	1.04610401e-01	4.82477980e-05	4.52696593e-06	1.76941163e-04	0.00000000e+00
13.53           	1.58793846e-01	4.78165477e-05	3.89505466e-06	1.47415850e-04	0.00000000e+00
13.535          	1.53732799e-01	4.73651472e-05	3.26261845e-06	2.95564969e-04	0.00000000e+00
13.54           	3.49500747e-01	4.69258972e-05	2.63247601e-06	1.79988410e-04	0.00000000e+00
13.545          	7.10790111e-02	4.64849938e-05	2.00346396e-06	2.17666164e-04	0.00000000e+00
13.55           	1.60611289e-01	4.60390082e-05	1.37555266e-06	1.75455783e-04	0.00000000e+00
13.555          	3.45471349e-01	4.56091406e-05	7.61300770e-07	1.96390527e-04	0.00000000e+00
13.56           	1.49121294e-01	4.51674540e-05	4.72095538e-07	1.97003891e-04	0.00000000e+00
13.565          	8.86965530e-02	4.47261029e-05	7.20671735e-07	1.11388490e-04	0.00000000e+00
13.57           	9.23790145e-02	4.42821409e-05	1.07144349e-06	1.20346817e-04	0.00000000e+00
13.575          	4.85966424e-01	4.38492027e-05	1.83310700e-06	1.76098100e-04	0.00000000e+00
13.58           	1.08484002e-01	4.34070823e-05	2.49044211e-06	1.48724260e-04	0.00000000e+00
13.585          	1.55190166e-01	4.29753582e-05	3.11268532e-06	1.30894402e-04	0.00000000e+00
13.59           	1.32579969e-01	4.25397026e-05	3.72198044e-06	7.91083218e-05	0.00000000e+00
13.595          	2.11380356e-01	4.21044474e-05	4.32610733e-06	1.37348961e-04	0.00000000e+00
13.6            	1.32938288e-01	4.16757179e-05	4.92813282e-06	1.06554198e-04	0.00000000e+00
13.605          	2.44973357e-01	4.12423123e-05	5.52797566e-06	1.28595622e-04	0.00000000e+00
13.61           	2.81415749e-01	4.08041396e-05	6.12553890e-06	1.67979117e-04	0.00000000e+00
13.615          	2.61459138e-01	4.03758182e-05	6.72300010e-06	2.10016699e-04	0.00000000e+00
13.62           	2.81949557e-01	3.99357847e-05	7.31920068e-06	1.69870745e-04	0.00000000e+00
13.625          	9.86441849e-02	3.95109337e-05	7.92384139e-06	1.67405662e-04	0.00000000e+00
13.63           	1.60398689e-01	3.90822517e-05	8.52631510e-06	2.15379141e-04	0.00000000e+00
13.635          	2.11892766e-01	3.86483628e-05	9.12621931e-06	1.58607214e-04	0.00000000e+00
13.64           	2.08385750e-01	3.82176470e-05	9.72516224e-06	1.32191549e-04	0.00000000e+00
13.645          	1.67232339e-01	3.77915558e-05	1.03236635e-05	2.26245755e-04	0.00000000e+00
13.65           	1.51076878e-01	3.73611850e-05	1.09193972e-05	3.18645408e-04	0.00000000e+00
13.655          	1.66996905e-01	3.69330037e-05	1.15140915e-05	1.57717162e-04	0.00000000e+00
13.66           	1.20977762e-01	3.65057768e-05	1.21071915e-05	1.74424308e-04	0.00000000e+00
13.665          	6.56811217e-02	3.60795773e-05	1.26990805e-05	1.53633769e-04	0.00000000e+00
13.67           	1.64790364e-01	3.56541735e-05	1.32895987e-05	2.44094311e-04	0.00000000e+00
13.675          	1.31434984e-01	3.52296715e-05	1.38790057e-05	1.47415050e-04	0.00000000e+00
13.68           	1.40834564e-01	3.48045332e-05	1.44661660e-05	1.82318477e-04	0.00000000e+00
13.685          	9.38263171e-02	3.43859833e-05	1.50543574e-05	1.51903802e-04	0.00000000e+00
13.69           	2.47535997e-01	3.39639212e-05	1.56395362e-05	1.76451300e-04	0.00000000e+00
13.695          	1.90229560e-01	3.35355031e-05	1.62196310e-05	1.48853737e-04	0.00000000e+00
13.7            	1.97275032e-01	3.31151680e-05	1.68043910e-05	1.16227272e-04	0.00000000e+00
13.705          	1.41631205e-01	3.26960407e-05	1.73886832e-05	1.10614463e-04	0.00000000e+00
13.71           	1.79276640e-01	3.22803943e-05	1.79729730e-05	1.39467423e-04	0.00000000e+00
13.715          	1.26110098e-01	3.18627336e-05	1.85544889e-05	9.67661555e-05	0.00000000e+00
13.72           	6.69381430e-02	3.14448908e-05	1.91340867e-05	1.03968864e-04	0.00000000e+00
13.725          	4.02400316e-01	3.10194579e-05	1.97071713e-05	2.33214108e-04	0.00000000e+00
13.73           	5.70509135e-02	3.06045119e-05	2.02843150e-05	1.16140297e-04	0.00000000e+00
13.735          	2.27069796e-01	3.01883513e-05	2.08594700e-05	1.57489989e-04	0.00000000e+00
13.74           	1.42327869e-01	2.97772849e-05	2.14354960e-05	1.42073773e-04	0.00000000e+00
13.745          	1.97177906e-01	2.93641258e-05	2.20082605e-05	1.36427911e-04	0.00000000e+00
13.75           	3.53504637e-01	2.89498956e-05	2.25785061e-05	8.66030724e-05	0.00000000e+00
13.755          	1.19320712e-01	2.85342692e-05	2.31448393e-05	1.82989121e-04	0.00000000e+00
13.76           	2.95863371e-01	2.81211873e-05	2.37112910e-05	1.39249786e-04	0.00000000e+00
13.765          	1.38383127e-01	2.77063822e-05	2.42742548e-05	1.10041438e-04	0.00000000e+00
13.77           	8.34684678e-01	2.72976734e-05	2.48400555e-05	8.79201195e-05	0.00000000e+00
13.775          	1.53415064e-01	2.68876059e-05	2.54027943e-05	5.92982456e-05	0.00000000e+00
13.78           	1.84069000e-01	2.64784363e-05	2.59639577e-05	1.20388908e-04	0.00000000e+00
13.785          	1.10696721e-01	2.60679987e-05	2.65213288e-05	1.65440867e-04	0.00000000e+00
13.79           	1.23511924e-01	2.56655461e-05	2.70847931e-05	1.14140509e-04	0.00000000e+00
13.795          	1.65238633e-01	2.52567467e-05	2.76392056e-05	1.24395249e-04	0.00000000e+00
13.8            	1.90165266e-01	2.48481211e-05	2.81911106e-05	2.02958306e-04	0.00000000e+00
13.805          	6.70782041e-01	2.44440399e-05	2.87459169e-05	1.14944002e-04	0.00000000e+00
13.81           	2.73432889e-01	2.40407538e-05	2.92988090e-05	1.05475321e-04	0.00000000e+00
13.815          	3.12035376e-01	2.36394526e-05	2.98526598e-05	1.01130046e-04	0.00000000e+00
13.82           	2.27522130e-01	2.32380730e-05	3.04032330e-05	1.50589117e-04	0.00000000e+00
13.825          	1.24565968e-01	2.28339710e-05	3.09479208e-05	1.04623355e-04	0.00000000e+00
13.83           	1.42409573e-01	2.24288479e-05	3.14882243e-05	9.94064160e-05	0.00000000e+00
13.835          	2.96984486e-01	2.20272321e-05	3.20305025e-05	1.26148461e-04	0.00000000e+00
13.84           	1.36954087e-01	2.16296721e-05	3.25757251e-05	1.61775078e-04	0.00000000e+00
13.845          	4.03652017e-01	2.12299399e-05	3.31147794e-05	2.34507959e-04	0.00000000e+00
13.85           	1.49108067e-01	2.08339969e-05	3.36569505e-05	1.48107779e-04	0.00000000e+00
13.855          	2.45917739e-01	2.04369491e-05	3.41957908e-05	1.85668357e-04	0.00000000e+00
13.86           	1.32984485e-01	2.00406344e-05	3.47315948e-05	1.38369009e-04	0.00000000e+00
13.865          	4.15322560e-01	1.96451781e-05	3.52660988e-05	2.02065779e-04	0.00000000e+00
13.87           	1.57945062e-01	1.92511624e-05	3.57997639e-05	2.04678368e-04	0.00000000e+00
13.875          	1.18332472e-01	1.88549295e-05	3.63270169e-05	2.09921115e-04	0.00000000e+00
13.88           	3.02096860e-01	1.84618128e-05	3.68561245e-05	1.62744145e-04	0.00000000e+00
13.885          	1.25665588e-01	1.80710690e-05	3.73872464e-05	2.26091581e-04	0.00000000e+00
13.89           	2.38824479e-01	1.76808441e-05	3.79163755e-05	1.93945168e-04	0.00000000e+00
13.895          	1.19195827e-01	1.72907288e-05	3.84414271e-05	1.69392804e-04	0.00000000e+00
13.9            	2.45481388e-01	1.69030879e-05	3.89697427e-05	2.28002579e-04	0.00000000e+00
13.905          	6.61218182e-01	1.65131668e-05	3.94892034e-05	2.01761853e-04	0.00000000e+00
